0,1,2,3,4,5,6,7,8
26.02.21 09:15:59,35747.75,35747.75,35726.65,35727.40,150,0,35730.66,1402325.00
26.02.21 09:16:59,35727.40,35727.40,35717.60,35727.40,100,0,35728.38,1402325.00
26.02.21 09:17:59,35750.00,35767.40,35724.00,35767.40,75,300,35732.71,1422200.00
26.02.21 09:18:59,35767.40,35767.40,35749.00,35749.00,100,300,35739.78,1422200.00
26.02.21 09:19:59,35730.00,35730.00,35724.00,35724.00,75,300,35737.71,1422200.00
26.02.21 09:20:59,35710.00,35710.00,35680.00,35680.00,125,575,35728.17,1444675.00
26.02.21 09:21:59,35782.00,35822.35,35782.00,35822.35,50,575,35733.65,1444675.00
26.02.21 09:22:59,35810.00,35810.00,35800.00,35800.00,75,575,35740.62,1444675.00
26.02.21 09:23:59,35830.00,35830.35,35830.00,35830.35,50,650,35746.21,1464100.00
26.02.21 09:24:59,35830.00,35850.00,35830.00,35850.00,50,650,35751.73,1464100.00
26.02.21 09:25:59,35880.00,35880.00,35880.00,35880.00,25,650,35755.40,1464100.00
26.02.21 09:26:59,35903.15,35903.15,35903.15,35903.15,25,675,35759.50,1467925.00
26.02.21 09:27:59,35949.95,35949.95,35949.95,35949.95,25,675,35764.65,1467925.00
26.02.21 09:28:59,35935.00,35935.00,35935.00,35935.00,25,675,35769.13,1467925.00
26.02.21 09:29:59,35906.90,35906.90,35906.90,35906.90,25,750,35772.66,1480225.00
26.02.21 09:30:59,35861.70,35861.70,35861.70,35861.70,25,750,35774.89,1480225.00
26.02.21 09:33:59,35840.00,35840.00,35840.00,35840.00,25,800,35776.48,1485725.00
26.02.21 09:34:59,35830.00,35830.00,35830.00,35830.00,25,800,35777.75,1485725.00
26.02.21 09:35:59,35822.00,35822.00,35750.00,35752.00,250,825,35778.27,1487300.00
26.02.21 09:37:59,35752.00,35752.00,35752.00,35752.00,50,825,35777.16,1487300.00
26.02.21 09:39:59,35725.50,35750.00,35725.50,35750.00,75,1000,35775.30,1493525.00
26.02.21 09:41:59,35732.00,35750.00,35720.00,35750.00,100,1050,35772.41,1495400.00
26.02.21 09:42:59,35763.95,35763.95,35763.95,35763.95,50,1050,35772.14,1495400.00
26.02.21 09:43:59,35770.00,35770.00,35770.00,35770.00,100,1050,35772.01,1495400.00
26.02.21 09:45:59,35740.05,35740.05,35740.00,35740.00,50,1075,35771.08,1503250.00
26.02.21 09:46:59,35822.00,35822.00,35822.00,35822.00,25,1075,35771.81,1503250.00
26.02.21 09:47:59,35802.85,35809.00,35802.85,35809.00,50,1250,35772.76,1508400.00
26.02.21 09:49:59,35834.95,35834.95,35834.95,35834.95,25,1250,35773.61,1508400.00
26.02.21 09:50:59,35861.00,35861.00,35861.00,35861.00,25,1250,35774.79,1507650.00
26.02.21 09:55:59,35813.50,35813.50,35760.00,35760.00,100,1225,35775.26,1511075.00
26.02.21 09:56:59,35800.00,35800.00,35800.00,35800.00,25,1300,35775.57,1518475.00
26.02.21 09:57:59,35780.00,35780.00,35780.00,35780.00,25,1300,35775.63,1518475.00
26.02.21 10:02:59,35775.00,35775.00,35750.05,35750.05,75,1250,35775.30,1521525.00
26.02.21 10:03:59,35780.80,35780.80,35780.80,35780.80,25,1250,35775.37,1521600.00
26.02.21 10:05:59,35750.00,35750.00,35750.00,35750.00,1550,1300,35781.43,1525775.00
26.02.21 10:06:59,35800.00,35800.00,35800.00,35800.00,25,1300,35781.55,1525775.00
26.02.21 10:07:59,35800.00,35800.00,35800.00,35800.00,25,1300,35781.68,1525775.00
26.02.21 10:09:59,35755.10,35755.10,35755.10,35755.10,425,1300,35778.99,1527000.00
26.02.21 10:15:59,35755.10,35755.10,35750.00,35750.00,1700,2875,35773.14,1528500.00
26.02.21 10:16:59,35750.05,35750.05,35730.00,35730.00,75,2875,35772.77,1528500.00
26.02.21 10:17:59,35720.00,35720.00,35700.00,35700.00,125,2875,35771.34,1530225.00
26.02.21 10:18:59,35630.00,35630.00,35630.00,35630.00,25,2875,35770.75,1530225.00
26.02.21 10:19:59,35650.00,35650.00,35650.00,35650.00,75,2875,35769.28,1530225.00
26.02.21 10:20:59,35636.00,35636.00,35603.10,35603.10,75,3275,35767.44,1534450.00
26.02.21 10:21:59,35566.00,35593.70,35555.00,35593.70,75,3275,35765.10,1534450.00
26.02.21 10:22:59,35592.05,35620.00,35592.05,35620.00,125,3275,35762.08,1534450.00
26.02.21 10:23:59,35605.00,35605.00,35605.00,35605.00,25,3275,35761.47,1532600.00
26.02.21 10:24:59,35594.15,35594.15,35594.15,35594.15,25,3275,35760.82,1532600.00
26.02.21 10:25:59,35594.15,35594.15,35555.00,35555.00,100,3275,35757.92,1532600.00
26.02.21 10:26:59,35505.50,35505.50,35432.00,35432.00,50,3275,35755.73,1534525.00
26.02.21 10:28:59,35475.00,35500.00,35475.00,35484.00,150,3275,35749.71,1534525.00
26.02.21 10:29:59,35490.00,35490.00,35490.00,35490.00,25,3275,35748.75,1539425.00
26.02.21 10:31:59,35490.00,35490.00,35490.00,35490.00,1500,4775,35693.95,1540925.00
26.02.21 10:34:59,35490.00,35490.00,35490.00,35490.00,25,4825,35693.34,1567775.00
26.02.21 10:35:59,35420.00,35470.00,35420.00,35470.00,175,4825,35688.59,1579550.00
26.02.21 10:36:59,35470.00,35470.00,35470.00,35470.00,50,4825,35687.30,1579550.00
26.02.21 10:37:59,35470.00,35470.00,35470.00,35470.00,125,4825,35684.16,1579550.00
26.02.21 10:38:59,35440.00,35440.00,35440.00,35440.00,100,4850,35681.37,1590425.00
26.02.21 10:39:59,35460.00,35460.00,35460.00,35460.00,125,4850,35678.26,1590425.00
26.02.21 10:40:59,35430.10,35430.10,35430.10,35430.10,275,4850,35670.80,1590425.00
26.02.21 10:42:59,35433.40,35475.90,35433.40,35475.90,75,4900,35669.01,1598725.00
26.02.21 10:43:59,35475.90,35475.90,35475.90,35475.90,1975,4900,35627.92,1598725.00
26.02.21 10:44:59,35430.00,35430.00,35430.00,35430.00,2025,4975,35599.51,1598825.00
26.02.21 10:45:59,35430.00,35438.55,35430.00,35438.55,2050,4975,35580.85,1598825.00
26.02.21 10:46:59,35455.00,35455.00,35443.05,35443.05,50,4975,35580.42,1598825.00
26.02.21 10:47:59,35413.05,35413.05,35413.05,35413.05,4025,4975,35550.04,1609100.00
26.02.21 10:48:59,35417.75,35417.75,35417.75,35417.75,1525,5025,35542.12,1609150.00
26.02.21 10:49:59,35439.85,35439.85,35439.85,35439.85,25,5025,35541.99,1609150.00
26.02.21 10:50:59,35469.85,35469.85,35469.85,35469.85,50,5025,35541.82,1625525.00
26.02.21 10:51:59,35475.90,35490.00,35475.90,35490.00,50,5025,35541.68,1625525.00
26.02.21 10:52:59,35447.55,35488.90,35447.55,35488.90,50,5025,35541.51,1625525.00
26.02.21 10:54:59,35480.90,35480.90,35480.90,35480.90,75,6525,35541.29,1654450.00
26.02.21 10:57:59,35470.00,35470.00,35470.00,35470.00,25,6525,35541.21,1675300.00
26.02.21 10:58:59,35470.00,35470.00,35470.00,35470.00,1500,6525,35536.14,1675300.00
26.02.21 10:59:59,35450.00,35450.00,35400.00,35400.00,75,6525,35535.79,1686825.00
26.02.21 11:00:59,35362.00,35362.00,35362.00,35362.00,50,6575,35535.43,1686875.00
26.02.21 11:01:59,35333.30,35333.30,35333.30,35333.30,25,6575,35535.20,1686875.00
26.02.21 11:03:59,35350.00,35350.00,35301.00,35301.00,125,6575,35534.00,1689550.00
26.02.21 11:06:59,35260.00,35325.10,35260.00,35325.10,200,6650,35531.86,1694925.00
26.02.21 11:07:59,35338.50,35338.50,35338.50,35338.50,100,6650,35531.02,1694925.00
26.02.21 11:08:59,35338.50,35338.50,35338.50,35338.50,50,6750,35530.61,1702275.00
26.02.21 11:09:59,35322.00,35322.00,35322.00,35322.00,25,6750,35530.39,1702275.00
26.02.21 11:10:59,35256.10,35256.10,35256.10,35256.10,125,6750,35528.93,1702275.00
26.02.21 11:13:59,35359.35,35359.35,35357.00,35357.00,75,6975,35528.38,1714050.00
26.02.21 11:14:59,35387.00,35387.00,35387.00,35387.00,50,13025,35528.08,1734975.00
26.02.21 11:15:59,35350.00,35350.00,35350.00,35350.00,25,13025,35527.89,1734975.00
26.02.21 11:16:59,35281.20,35281.20,35281.20,35281.20,25,13025,35527.63,1734975.00
26.02.21 11:19:59,35296.50,35296.50,35250.00,35250.00,175,13050,35525.78,1735725.00
26.02.21 11:20:59,35250.00,35250.00,35240.90,35250.00,300,18575,35522.32,1747925.00
26.02.21 11:21:59,35250.00,35250.00,35226.00,35226.00,1525,18575,35505.30,1747925.00
