0,1,2,3,4,5,6,7,8
29.01.21 09:16:59,30748.80,30748.80,30748.80,30748.80,25,0,30748.80,1788875.00
29.01.21 09:17:59,30796.70,30796.70,30796.70,30796.70,200,25,30790.18,1818075.00
29.01.21 09:19:59,30796.70,30796.70,30785.00,30785.00,75,25,30790.83,1818075.00
29.01.21 09:20:59,30800.00,30850.00,30800.00,30841.30,75,300,30798.75,1877675.00
29.01.21 09:21:59,30852.00,30852.00,30816.05,30816.05,275,300,30812.34,1877675.00
29.01.21 09:22:59,30800.00,30800.00,30800.00,30800.00,25,300,30811.88,1877675.00
29.01.21 09:24:59,30777.00,30819.00,30777.00,30819.00,225,225,30809.39,1897100.00
29.01.21 09:25:59,30775.00,30775.00,30750.00,30750.00,75,225,30805.46,1897100.00
29.01.21 09:27:59,30762.60,30762.60,30762.60,30762.60,100,425,30801.46,1918950.00
29.01.21 09:34:59,30700.00,30700.00,30700.00,30700.00,25,500,30799.16,1933100.00
29.01.21 09:36:59,30713.30,30713.30,30713.30,30713.30,25,525,30797.25,1940750.00
29.01.21 09:37:59,30728.30,30730.00,30728.30,30730.00,325,525,30781.61,1940750.00
29.01.21 09:38:59,30750.00,30750.00,30741.30,30741.30,75,825,30779.91,1945175.00
29.01.21 09:39:59,30699.25,30699.25,30699.25,30699.25,25,825,30778.61,1945175.00
29.01.21 09:40:59,30705.60,30705.60,30705.60,30705.60,100,825,30774.19,1945175.00
29.01.21 09:41:59,30671.75,30698.00,30671.75,30698.00,125,900,30768.40,1949350.00
29.01.21 09:44:59,30650.00,30650.00,30650.00,30650.00,100,950,30762.09,1945300.00
29.01.21 09:50:59,30645.30,30666.00,30645.30,30666.00,50,1075,30759.32,1946325.00
29.01.21 09:51:59,30693.55,30693.55,30693.55,30693.55,25,1075,30758.48,1946325.00
29.01.21 09:52:59,30703.55,30703.55,30688.40,30688.40,50,1075,30756.92,1946325.00
29.01.21 09:53:59,30700.00,30722.65,30700.00,30710.00,75,1150,30755.25,1946475.00
29.01.21 09:58:59,30655.00,30655.00,30655.00,30655.00,25,1175,30754.06,1947725.00
29.01.21 10:00:59,30600.00,30600.00,30600.00,30600.00,25,1200,30752.25,1953025.00
