0,1,2,3,4,5,6
2020-08-03T09:15:00+0530,10698.75,10698.75,10587.15,10633.9,0,0
2020-08-03T09:16:00+0530,10632.6,10635.35,10624.5,10635.3,0,0
2020-08-03T09:17:00+0530,10636.5,10640.3,10614.95,10616.0,0,0
2020-08-03T09:18:00+0530,10615.2,10615.65,10599.55,10603.45,0,0
2020-08-03T09:19:00+0530,10603.6,10603.6,10595.0,10595.0,0,0
2020-08-03T09:20:00+0530,10596.35,10596.35,10579.45,10586.95,0,0
2020-08-03T09:21:00+0530,10587.1,10595.35,10581.15,10595.35,0,0
2020-08-03T09:22:00+0530,10596.15,10604.85,10594.9,10602.3,0,0
2020-08-03T09:23:00+0530,10601.35,10609.95,10590.35,10595.8,0,0
2020-08-03T09:24:00+0530,10598.65,10602.75,10587.7,10595.45,0,0
2020-08-03T09:25:00+0530,10596.1,10596.1,10578.9,10582.1,0,0
2020-08-03T09:26:00+0530,10582.55,10591.3,10579.35,10590.05,0,0
2020-08-03T09:27:00+0530,10589.25,10591.9,10580.55,10591.9,0,0
2020-08-03T09:28:00+0530,10592.7,10602.35,10591.8,10600.1,0,0
2020-08-03T09:29:00+0530,10600.85,10609.1,10600.85,10604.5,0,0
2020-08-03T09:30:00+0530,10604.65,10604.65,10588.65,10588.8,0,0
2020-08-03T09:31:00+0530,10589.65,10596.35,10586.95,10588.3,0,0
2020-08-03T09:32:00+0530,10587.6,10589.7,10576.75,10579.65,0,0
2020-08-03T09:33:00+0530,10581.95,10584.05,10576.85,10582.95,0,0
2020-08-03T09:34:00+0530,10581.9,10589.1,10579.9,10589.1,0,0
2020-08-03T09:35:00+0530,10590.3,10599.55,10587.75,10598.6,0,0
2020-08-03T09:36:00+0530,10598.0,10604.65,10595.05,10599.45,0,0
2020-08-03T09:37:00+0530,10600.75,10600.75,10592.95,10595.35,0,0
2020-08-03T09:38:00+0530,10594.1,10608.6,10594.1,10605.4,0,0
2020-08-03T09:39:00+0530,10605.7,10606.4,10593.75,10594.95,0,0
2020-08-03T09:40:00+0530,10594.35,10606.15,10593.5,10605.5,0,0
2020-08-03T09:41:00+0530,10604.8,10612.1,10604.0,10609.6,0,0
2020-08-03T09:42:00+0530,10608.8,10608.8,10600.15,10601.9,0,0
2020-08-03T09:43:00+0530,10603.0,10603.0,10597.7,10599.65,0,0
2020-08-03T09:44:00+0530,10599.2,10600.4,10592.3,10593.15,0,0
2020-08-03T09:45:00+0530,10592.8,10593.95,10583.45,10593.95,0,0
2020-08-03T09:46:00+0530,10594.05,10595.6,10588.65,10589.6,0,0
2020-08-03T09:47:00+0530,10589.25,10589.9,10576.6,10580.65,0,0
2020-08-03T09:48:00+0530,10579.65,10583.35,10578.8,10583.35,0,0
2020-08-03T09:49:00+0530,10583.15,10583.15,10576.3,10577.2,0,0
2020-08-03T09:50:00+0530,10578.0,10578.0,10567.55,10570.75,0,0
2020-08-03T09:51:00+0530,10572.1,10585.15,10571.45,10584.3,0,0
2020-08-03T09:52:00+0530,10585.55,10596.5,10583.5,10595.15,0,0
