0,1,2,3,4,5,6,7,8
30.04.21 09:15:59,14835.00,14835.00,14835.00,14835.00,150,0,14835.00,10237800.00
30.04.21 09:16:59,14870.10,14876.30,14870.10,14870.10,500,0,14863.46,10237800.00
30.04.21 09:17:59,14901.00,14901.00,14885.00,14885.00,200,450,14870.64,10309500.00
30.04.21 09:18:59,14885.00,14885.00,14870.50,14870.50,100,450,14871.39,10309500.00
30.04.21 09:20:59,14870.00,14870.00,14870.00,14870.00,300,450,14871.14,10326300.00
30.04.21 09:21:59,14868.85,14868.85,14860.10,14860.10,100,900,14870.65,10326750.00
30.04.21 09:22:59,14865.00,14865.00,14865.00,14865.00,50,900,14870.45,10326750.00
30.04.21 09:23:59,14865.00,14865.00,14865.00,14865.00,50,1050,14870.26,10356300.00
30.04.21 09:25:59,14875.00,14875.00,14875.00,14875.00,50,1050,14870.42,10356300.00
30.04.21 09:26:59,14879.00,14879.00,14879.00,14879.00,150,1150,14871.19,10378075.00
30.04.21 09:27:59,14890.50,14892.75,14890.50,14892.75,150,1150,14872.93,10378075.00
30.04.21 09:28:59,14904.00,14904.00,14904.00,14904.00,150,1150,14875.11,10378075.00
30.04.21 09:29:59,14908.95,14915.00,14891.95,14910.00,500,1100,14881.92,10430225.00
30.04.21 09:33:59,14905.00,14906.40,14905.00,14906.40,150,1400,14883.31,10481900.00
30.04.21 09:34:59,14909.95,14910.00,14909.95,14910.00,150,1400,14884.76,10481900.00
30.04.21 09:35:59,14930.00,14930.00,14930.00,14930.00,150,1500,14886.86,10488675.00
30.04.21 09:37:59,14904.85,14904.85,14904.85,14904.85,50,1500,14887.16,10488675.00
30.04.21 09:39:59,14930.00,14939.95,14930.00,14939.95,100,1600,14888.73,10509175.00
30.04.21 09:40:59,14940.00,14950.00,14940.00,14942.90,250,1600,14892.90,10509175.00
30.04.21 09:41:59,14943.05,14943.85,14943.05,14943.85,100,1650,14894.39,10555575.00
30.04.21 09:42:59,14944.05,14944.05,14942.75,14942.75,250,1650,14897.76,10555575.00
30.04.21 09:47:59,14938.95,14938.95,14938.95,14938.95,100,1800,14898.85,10581000.00
30.04.21 09:48:59,14938.95,14938.95,14938.95,14938.95,350,1800,14902.28,10581000.00
30.04.21 09:49:59,14935.00,14935.95,14935.00,14935.95,250,1800,14904.19,10581000.00
30.04.21 09:50:59,14937.60,14940.00,14937.60,14940.00,400,2500,14907.15,10597525.00
30.04.21 09:51:59,14949.00,14949.00,14945.00,14945.00,350,2500,14909.78,10597525.00
30.04.21 09:52:59,14949.95,14949.95,14944.95,14944.95,550,2500,14913.25,10597525.00
30.04.21 09:53:59,14934.95,14934.95,14934.95,14934.95,100,3400,14913.63,10611925.00
30.04.21 09:55:59,14930.00,14930.00,14930.00,14930.00,50,3400,14913.77,10611925.00
30.04.21 09:56:59,14930.00,14930.00,14930.00,14930.00,50,3450,14913.91,10625325.00
30.04.21 09:57:59,14929.85,14929.85,14929.85,14929.85,50,3450,14914.04,10625325.00
30.04.21 09:58:59,14930.00,14930.00,14930.00,14930.00,50,3450,14914.18,10625325.00
30.04.21 09:59:59,14916.35,14916.35,14916.35,14916.35,250,3450,14914.25,10648875.00
30.04.21 10:01:59,14935.00,14935.00,14935.00,14935.00,50,3600,14914.42,10649025.00
30.04.21 10:02:59,14942.70,14942.70,14942.70,14942.70,100,3600,14914.86,10669725.00
30.04.21 10:03:59,14949.45,14949.45,14949.45,14949.45,50,3550,14915.13,10669675.00
30.04.21 10:04:59,14945.10,14945.10,14929.20,14929.20,200,3550,14915.68,10669675.00
30.04.21 10:05:59,14928.00,14928.00,14928.00,14928.00,50,3750,14915.77,10730025.00
30.04.21 10:06:59,14922.50,14922.50,14908.00,14908.00,350,3750,14915.80,10730025.00
30.04.21 10:07:59,14900.05,14900.05,14900.05,14900.05,50,3750,14915.68,10730025.00
30.04.21 10:08:59,14908.00,14908.00,14908.00,14908.00,50,4100,14915.63,10792325.00
30.04.21 10:09:59,14908.00,14908.00,14900.00,14900.00,150,4100,14915.37,10792325.00
30.04.21 10:10:59,14893.50,14893.50,14873.65,14873.65,100,4100,14914.94,10792325.00
30.04.21 10:11:59,14884.30,14884.30,14884.30,14884.30,150,4150,14914.32,10851325.00
30.04.21 10:12:59,14890.85,14890.85,14890.85,14890.85,50,4150,14914.17,10851325.00
30.04.21 10:13:59,14880.05,14880.05,14880.05,14880.05,50,4150,14913.94,10851325.00
30.04.21 10:14:59,14895.00,14895.00,14895.00,14895.00,50,4150,14913.82,10876000.00
30.04.21 10:15:59,14895.00,14895.00,14895.00,14895.00,50,4350,14913.70,10876200.00
30.04.21 10:17:59,14902.00,14902.00,14902.00,14902.00,150,4350,14913.47,10893225.00
30.04.21 10:20:59,14895.00,14895.00,14895.00,14895.00,150,4350,14913.13,10905075.00
30.04.21 10:21:59,14900.00,14900.00,14900.00,14900.00,50,4450,14913.05,10905175.00
30.04.21 10:22:59,14895.00,14895.00,14895.00,14895.00,350,4450,14912.32,10905175.00
30.04.21 10:25:59,14915.00,14915.00,14915.00,14915.00,150,4850,14912.36,10904750.00
30.04.21 10:28:59,14912.00,14915.00,14912.00,14915.00,150,4950,14912.38,10925550.00
30.04.21 10:30:59,14920.00,14920.00,14920.00,14920.00,50,5050,14912.42,10939675.00
30.04.21 10:32:59,14920.00,14920.00,14920.00,14920.00,50,5050,14912.46,10945225.00
30.04.21 10:33:59,14920.00,14920.00,14920.00,14920.00,100,5050,14912.55,10945225.00
